event_ts_timezone,cycle_time,act_missed,act_wrong_seq,activities,worker_presence,worker_absent,process_time,idle_time,target_cycle_time,batch_size,device_id,product_code,product_description,cm_site,building_floor_line,station_name,qpl,line_side,shift,op_id
2022-04-14 07:57:17,45.647310835828925,0,0,"{'1': {'event_ts_time_zone': 1649923003, 'time': 11.863966840415397, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923004, 'time': 0.9488525111554686, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923006, 'time': 2.0655805886227885, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923009, 'time': 2.7370831566745637, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923010, 'time': 1.350166407435383, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923016, 'time': 5.5178005934038055, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923031, 'time': 14.790681736877342, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923031, 'time': 0.8995225772045624, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923035, 'time': 3.8111902613000104, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '11': {'event_ts_time_zone': 1649923037, 'time': 1.662466162739601, 'name': '11_return item', 'sequence': 10, 'lean': 'RNVA', 'target_time': 1}}",45.647310835828925,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 07:57:56,39.19501238884718,1,1,"{'1': {'event_ts_time_zone': 1649923045, 'time': 8.104140482937785, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923047, 'time': 1.6673853738925288, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923049, 'time': 2.738088085375849, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923052, 'time': 2.1267308049256113, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923053, 'time': 0.9881826728845496, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923058, 'time': 5.471928717265499, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923067, 'time': 8.742759310092326, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923068, 'time': 1.0089634416295865, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923071, 'time': 3.517057881097784, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923075, 'time': 3.2589955220265576, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923076, 'time': 1.5707800967191106, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",39.19501238884718,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 07:58:45,48.64659103615555,1,1,"{'1': {'event_ts_time_zone': 1649923090, 'time': 14.017355122212448, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923093, 'time': 2.446732692459963, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923095, 'time': 2.8438561228271473, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923100, 'time': 4.652208668719194, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923101, 'time': 0.8426244141391548, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923105, 'time': 4.00266537283158, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923114, 'time': 9.1647082257808, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923115, 'time': 0.8427783677236168, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923118, 'time': 3.457165252822007, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923124, 'time': 5.2878925882397985, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923125, 'time': 1.088604208399834, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",48.64659103615555,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 07:59:26,40.92631889278211,1,1,"{'1': {'event_ts_time_zone': 1649923134, 'time': 9.662734836566928, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923135, 'time': 0.9303119871345311, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923138, 'time': 2.200933881328103, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923141, 'time': 2.983193531177369, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923143, 'time': 2.1379868857364825, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923147, 'time': 4.156808369916503, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923157, 'time': 9.740706587441577, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923157, 'time': 0.8366645569311342, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923160, 'time': 2.8462573003754392, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923163, 'time': 3.171575910365783, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923166, 'time': 2.259145045808259, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",40.92631889278211,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 08:00:15,48.910576302196844,1,1,"{'1': {'event_ts_time_zone': 1649923174, 'time': 8.18426521598711, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923175, 'time': 1.0159748377270823, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923177, 'time': 2.3019761920988526, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923180, 'time': 3.070760474757088, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923181, 'time': 1.1704976929022797, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923190, 'time': 8.731487227904715, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923205, 'time': 14.97480755865777, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923207, 'time': 1.719198104579636, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923210, 'time': 3.3646005280419677, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923214, 'time': 3.468313167460185, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923215, 'time': 0.9086953020801591, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",48.910576302196844,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 08:00:56,41.87724287172579,1,1,"{'1': {'event_ts_time_zone': 1649923227, 'time': 12.6258914986198, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923228, 'time': 1.0240110845283332, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923232, 'time': 3.4344832621823245, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923234, 'time': 2.0367320715666475, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923235, 'time': 1.1587168676361388, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923239, 'time': 4.346534520166692, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923248, 'time': 8.889709895268917, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923249, 'time': 1.0166872227363315, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923252, 'time': 2.908663281095396, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923255, 'time': 3.1623541970260898, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923256, 'time': 1.2734589708991277, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",41.87724287172579,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 08:01:46,49.11719854076161,0,0,"{'1': {'event_ts_time_zone': 1649923272, 'time': 15.595487934724886, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923273, 'time': 1.2025605271781359, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923276, 'time': 2.2716654446394506, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923279, 'time': 3.4845736281229662, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923280, 'time': 0.8534940568927706, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923285, 'time': 4.720106665709014, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923301, 'time': 16.36716774149201, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923302, 'time': 0.9458107939950402, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923305, 'time': 2.7655299038416348, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '11': {'event_ts_time_zone': 1649923306, 'time': 0.9108018441657022, 'name': '11_return item', 'sequence': 10, 'lean': 'RNVA', 'target_time': 1}}",49.11719854076161,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 08:02:39,53.19317008881161,1,1,"{'1': {'event_ts_time_zone': 1649923320, 'time': 14.458357080165737, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923321, 'time': 1.0311781948164496, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923324, 'time': 2.9351806640440823, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923326, 'time': 2.212589537638051, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923327, 'time': 0.812003247967555, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923334, 'time': 7.054281118279706, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923350, 'time': 15.785110145001678, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923351, 'time': 1.3626086777156274, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923355, 'time': 3.343928954127414, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923358, 'time': 3.0692775907025274, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923359, 'time': 1.128654878352784, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",53.19317008881161,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 08:03:18,39.03160821376113,0,0,"{'1': {'event_ts_time_zone': 1649923370, 'time': 10.812520363991275, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923371, 'time': 1.1246627525929207, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '4': {'event_ts_time_zone': 1649923373, 'time': 2.0605412713010383, 'name': '04_pick up tool', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923374, 'time': 1.4759540311395647, 'name': '05_pick up screw', 'sequence': 4, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923380, 'time': 5.642996814034835, 'name': '06_place scew', 'sequence': 5, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923389, 'time': 9.559657011778379, 'name': '07_screw operation', 'sequence': 6, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923391, 'time': 1.362098073309217, 'name': '08_put back tool', 'sequence': 7, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923393, 'time': 2.6368914156392718, 'name': '09_remove from fixture', 'sequence': 8, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923397, 'time': 3.1905179626572213, 'name': '10_inspection', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923398, 'time': 1.1657685173174042, 'name': '11_return item', 'sequence': 10, 'lean': 'RNVA', 'target_time': 1}}",39.03160821376113,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 08:03:55,37.58583743823244,0,0,"{'1': {'event_ts_time_zone': 1649923406, 'time': 8.330853204674687, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923407, 'time': 0.8487354459796536, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923409, 'time': 2.2960740773261588, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923411, 'time': 2.143372295419729, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923412, 'time': 0.9283432767141218, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923418, 'time': 5.189401547307092, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923426, 'time': 8.301867821098297, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '9': {'event_ts_time_zone': 1649923431, 'time': 5.398057167002092, 'name': '09_remove from fixture', 'sequence': 8, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923434, 'time': 2.888449852484642, 'name': '10_inspection', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923435, 'time': 1.2606827502259645, 'name': '11_return item', 'sequence': 10, 'lean': 'RNVA', 'target_time': 1}}",37.58583743823244,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 08:04:42,46.121221175193504,1,1,"{'1': {'event_ts_time_zone': 1649923447, 'time': 11.96003198361403, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923449, 'time': 1.3284111023659777, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923451, 'time': 2.641020891921512, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923455, 'time': 3.3156260367127546, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923456, 'time': 1.2682564521295212, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923461, 'time': 4.87889990185493, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923469, 'time': 8.410528854789874, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923470, 'time': 0.9193851450073528, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923475, 'time': 4.760676976853489, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923479, 'time': 3.8913552501587962, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923482, 'time': 2.7470285797852725, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",46.121221175193504,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 08:05:23,41.880749663218026,0,0,"{'1': {'event_ts_time_zone': 1649923492, 'time': 10.68790417194248, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923493, 'time': 1.0263812669558119, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923495, 'time': 2.1029466228433256, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923499, 'time': 3.208592699892298, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '6': {'event_ts_time_zone': 1649923505, 'time': 6.079850542014983, 'name': '06_place scew', 'sequence': 5, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923514, 'time': 9.018359049739828, 'name': '07_screw operation', 'sequence': 6, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923515, 'time': 0.8360794921996085, 'name': '08_put back tool', 'sequence': 7, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923518, 'time': 3.4355969840976943, 'name': '09_remove from fixture', 'sequence': 8, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923522, 'time': 4.0236558489634175, 'name': '10_inspection', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923523, 'time': 1.46138298456859, 'name': '11_return item', 'sequence': 10, 'lean': 'RNVA', 'target_time': 1}}",41.880749663218026,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 08:06:22,58.50133570625829,1,1,"{'1': {'event_ts_time_zone': 1649923550, 'time': 26.37556999915058, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923551, 'time': 0.8147838492100545, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923553, 'time': 2.4852618344259736, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923556, 'time': 2.753915592228787, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923557, 'time': 1.5670446447775117, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923562, 'time': 4.1132429340511365, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923573, 'time': 10.97313397238786, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923573, 'time': 0.9805669003459848, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923578, 'time': 4.56641845342597, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923581, 'time': 2.874084417184398, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923582, 'time': 0.9973131090700333, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",58.50133570625829,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 08:07:13,51.54954569366209,1,1,"{'1': {'event_ts_time_zone': 1649923593, 'time': 11.20916369661601, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649923594, 'time': 0.8954615170586044, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649923596, 'time': 2.110116399962963, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649923598, 'time': 2.1553628126701447, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649923599, 'time': 0.8019309909914611, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649923612, 'time': 13.056287601505145, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649923624, 'time': 11.799814718134717, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649923626, 'time': 2.2218159788644507, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649923629, 'time': 3.2925440614010726, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649923633, 'time': 3.178930994270431, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649923633, 'time': 0.8281169221870869, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",51.54954569366209,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
